Pairs,7
,,"Exit = none",1
,,"Exit = succs.none",1
,,"all e:Exit | no e.*succs",1
,,"all e : Exit | all t : Track | e!=t and e->t not in succs",1
,,"all e : univ | e in Exit iff (all t : univ | t in Track and e->t not in succs)",1
,,"all t:Track | t in Exit implies all ts:Track | t!=ts and t->ts not in succs
all t:Track | t in Exit implies all s:Signal | t->s not in signals",1
,,"all t:Track | t in Exit implies all ts:Track | t!=ts and t->ts not in succs
all t:Track | t in Exit implies all s:Signal, ss:Semaphore, sss:Speed | t->s not in signals and t->ss not in signals and t->sss not in signals",1

Pairs,44
,,"no succs.Exit",5
,,"no Exit.~succs",1
,,"(succs . Exit) = none",1
,,"no Exit <: ~succs",1
,,"no Exit&Track.succs",1
,,"no Track.succs & Exit",4
,,"all x:Exit | no succs.x",3
,,"all e: Exit | no succs.e",4
,,"all t : Exit | no succs.t",1
,,"all et : Exit | no succs.et",2
,,"all t : Exit | #succs.t = 0",2
,,"all t : Exit | t not in Track.succs",1
,,"all x: Exit | x not in Track.succs",1
,,"all t:Track | no (t.succs & Exit)",2
,,"all t : Exit | no t&Track.succs",1
,,"all t : (Track & Exit) | #succs.t = 0",1
,,"all e : Exit, t : Track | t not in succs.e",1
,,"all t : Track | t in Exit => no succs.t",5
,,"all x:Exit, y: Track | y->x not in succs",1
,,"all ex : Exit, t : Track | ex not in t.succs",1
,,"all t,a:Track| t in Exit implies a->t not in succs",2
,,"all t : Track | t in Exit implies t not in Track.succs",1
,,"all x:Exit | all y: Track | y->x not in succs",1
,,"all ta,td : Track | ta->td in succs implies td not in Exit",1

Pairs,2
,,"one Exit.succs",2

Pairs,10
,,"no succs.Track",1
,,"no Track.succs",1
,,"all t: Track | no t.succs",2
,,"all y: Track | no succs.y",1
,,"all y: Track | no y.succs",1
,,"all track : Track | no track.succs",1
,,"all t:Track | Exit in Track implies no t.succs",1
,,"all t : Track |all r: Track | r not in t.succs",1
,,"all track : univ | track in Track implies no track.succs",1

Pairs,1
,,"some Exit.succs",1

Pairs,5
,,"Track not in Exit",1
,,"some Track-Exit",1
,,"some t:Track | t in Exit implies all ts:Track | t!=ts and t->ts not in succs",2
,,"some t:Track | t in Exit implies all ts:Track | t!=ts and t->ts not in succs
some t:Track | t in Exit implies all s:Signal | t->s not in signals",1

Pairs,6
,,"all e: Exit | no succs",1
,,"all e : Exit | no Track.succs",1
,,"all t : Track | t in Exit implies no succs",1
,,"all t: Track | t in Exit implies no succs.Track",2
,,"all e:Exit | e in Track => no Track.succs",1

Pairs,1
,,"Track not in Exit.succs",1

Pairs,2
,,"Exit not in Track.succs",2

Pairs,1
