Pairs,3
,,"some Teacher.Teaches.Groups",1
,,"some Teacher & Teaches.(Groups.Group).Person",1
,,"some Teacher & Teaches.((Groups.Group).Person)",1

Pairs,1
,,"all c : Class | some c.Groups",1

Pairs,8
,,"no (Person - Teacher).Teaches.Groups",1
,,"Teaches.Groups.Group.Person in Teacher",1
,,"Teaches.(Groups.Group.Person) in Teacher",2
,,"all c:Class|  some c.Groups   implies Teaches.c in Teacher",1
,,"all c : Class | (Person.(c.Groups) -> Teaches.c) in (Group -> Teacher)",1
,,"all c : Class | some Person.(c.Groups) implies (Teaches.c in Teacher)",1
,,"all c:Class | (some g:Group |some p:Person | c->p->g in Groups)   implies Teaches.c in Teacher",1

Pairs,2
,,"all c : Class | some Teacher.Teaches",2

Pairs,2
,,"all t : Teacher | some  Class.Teaches",2

Pairs,1
,,"all c : Class | no Teacher.(c.Groups)",1

Pairs,1
,,"~((Groups.Group):>Teacher) in Teaches",1

Pairs,1
,,"all c:Class,t:Teacher | t.Teaches = c",1

Pairs,1
,,"all c:Class,t:Teacher | lone t.Teaches",1

Pairs,1
,,"all c:Class,t:Teacher | some t.Teaches",1

Pairs,5
,,"all c : Class | some Teacher.(c.Groups)",5

Pairs,1
,,"all c : Class  | c not in  Teacher.Teaches",1

Pairs,2
,,"Teacher in  Teaches.((Groups.Group).Person)",1
,,"all t : Teacher | some (t.Teaches).Groups",1

Pairs,3
,,"all c : Class | no Teaches.c <=> no c.Groups",1
,,"all c:Class | (some c.Groups iff some c.~Teaches )",2

Pairs,7
,,"all c : Class | some (c.Groups -> Teaches.c)",2
,,"all c : Class | some (Person.(c.Groups) -> Teaches.c)",2
,,"all c : Class | some ((c.Groups.Group -> Teaches.c) :> Teaches.c)",1
,,"all c : Class | some (c.Groups.Group <: (c.Groups.Group -> Teaches.c))",1
,,"all c : Class | some t : Teaches.c | (some p : Person, g : Group | c->p->g in Groups)",1

Pairs,2
,,"all c : Class | Teaches.c in Person.(c.Groups)",1
,,"all c : Class | Teaches.c in Tutors.(Student.(c.Groups))",1

Pairs,3
,,"all c : Class | some Teaches.c => some c.Groups",2
,,"all c : Class | some (Teaches.c) implies  (some (Person.(c.Groups)))",1

Pairs,1
,,"all c: Class | some Groups implies some Teaches.c",1

Pairs,1
,,"all c : Class | (Teaches.c in Class.Groups.Group)",1

Pairs,2
,,"all c: Class | (some c.Groups) => (one Teaches.c)",1
,,"all c:Class | some c.Groups implies (some Teaches.c && lone Teaches.c)",1

Pairs,2
,,"all c:Class | lone c.Groups implies some Teaches.c",2

Pairs,1
,,"all c : Class | all t : Teacher | some t.(c.Groups)",1

Pairs,1
,,"all c : Class | no Teaches.c => no c->Person->Group",1

Pairs,1
,,"all c : Class | Teaches.c in Tutors.(c.Groups.Group)",1

Pairs,3
,,"some Class.Groups implies one Class.~Teaches&Teacher",1
,,"some Person.(Class.Groups) implies one Class.~Teaches&Teacher",2

Pairs,1
,,"Tutors.Person in Teacher and Person.Tutors in Student",1

Pairs,1
,,"all c : Class | some (Teacher->c) implies some Groups",1

Pairs,1
,,"all c : Class | some (Student.(c.Groups) -> Teaches.c)",1

Pairs,1
,,"all c : Class | (Tutors.(c.Groups.Group) in Teaches.c)",1

Pairs,1
,,"all c:Class | some c.Groups implies Teacher in c.Teaches",1

Pairs,7
,,"all c:Class | some c.Groups implies Teacher in Teaches.c",1
,,"all c : Class | some c.Groups implies Teacher->c in Teaches",1
,,"all c : Class | some Person.(c.Groups) implies (Teacher in Teaches.c)",1
,,"all c : Class, t : Teacher | t->c not in Teaches => no c.Groups",4

Pairs,1
,,"all c : Class, t : Teacher | t->c in Teaches => no c.Groups",1

Pairs,1
,,"all c : Class | some (Student - c.Groups.Group) + Teaches.c",1

Pairs,1
,,"all c:Class | no c.Groups iff some t:Teacher| c in t.Teaches",1

Pairs,2
,,"all c:Class | lone c.Groups implies some Teaches.c & Teacher",2

Pairs,2
,,"all c : Class | some ((Person - c.Groups.Group) + Teaches.c)",2

Pairs,2
,,"all c : Class | Teacher in c.Groups.Group implies some Group",2

Pairs,2
,,"all c : Class | c.Groups.Group in Teacher implies some Group",1
,,"all c : Class | c.Groups.Group in (Student+Teacher) implies some Group",1

Pairs,1
,,"all c : Class | some ((Person - c.Groups.Group) -> Teaches.c)",1

Pairs,1
,,"all c : Class | (Teaches.c in (Class.Groups.Group & Teacher))",1

Pairs,7
,,"all t : Teacher, c : Class | t->c in Teaches => some c.Groups",1
,,"all c : Class | some (Teacher & Teaches.c) implies  some (Person.(c.Groups))",6

Pairs,1
,,"all c : Class | ((Teaches.c & Teacher) in Class.Groups.Group)",1

Pairs,3
,,"all c : Class | no Teaches.c => c->Person->Group not in Groups",2
,,"all c : Class | some p : Person | no Teaches.c => c->p->Group not in Groups",1

Pairs,1
,,"all c : Class, p : Person | p->c not in Teaches => no c.Groups",1

Pairs,1
,,"all c : Class | (#c.Groups > 0) <=> (#(Teaches.c & Teacher) > 0)",1

Pairs,1
,,"all c : Class | some t : Teacher | t->c in Teaches => some Groups",1

Pairs,2
,,"all c : Class | some t : Teacher | t->c in Teaches => no c.Groups",2

Pairs,1
,,"all c : Class | (#c.Groups > 0) and (#(Teaches.c & Teacher) >= 0)",1

Pairs,1
,,"all c:Class,t:Teacher | some t.Teaches implies some c.Groups.Group",1

Pairs,1
,,"all c : Class | (Tutors.(c.Groups.Group) in (Teaches.c & Teacher))",1

Pairs,6
,,"all c : Class | some t : Teacher | t->c in Teaches => some c.Groups",1
,,"all c : Class | some t : Teacher | 
  		t->c in Teaches => (some p : Person, g : Group | c->p->g in Groups)",5

Pairs,1
,,"all c : Class | (#(Teaches.c & Teacher) > 0) implies (#c.Groups > 0)",1

Pairs,5
,,"all c: Class | some (Person - c.Groups.Group) + (Teacher & Teaches.c)",4
,,"all c : Class | some (Person - c.Groups.Group) + (Teaches.c & Teacher)",1

Pairs,2
,,"all c : Class | some t : Teacher | t->c not in Teaches => no Groups.c",1
,,"all c:Class | some t:Teacher | some c.Groups.Person implies t->c in Teaches",1

Pairs,2
,,"all c : Class | some Teaches.c implies c -> Person -> Group in Groups",2

Pairs,1
,,"all c : Class | some p : Person | no Teaches.c => c->p->Group in Groups",1

Pairs,2
,,"all c : Class | some (Student - c.Groups.Group) + (Teaches.c & Teacher)",1
,,"all c: Class | some (Student - c.Groups.Group) + (Teacher & Teaches.c)",1

Pairs,1
,,"all c: Class | lone ((Person - c.Groups.Group) + (Teacher & Teaches.c))",1

Pairs,1
,,"all c : Class | (Teacher + Student) in c.Groups.Group implies some Group",1

Pairs,1
,,"all c : Class | some (Teacher & Teaches.c) implies  (one (Person.(c.Groups)))",1

Pairs,1
,,"all c : Class | no (Teacher <: Teaches.c) => (c->Student->Group not in Groups)",1

Pairs,1
,,"all c : Class | some (Teacher & Teaches.c) implies  (lone (Person.(c.Groups)))",1

Pairs,1
,,"all c:Class,p:Person | some t:Teacher | some c.Groups.p implies t->c in Teaches",1

Pairs,6
,,"all c : Class | some Teaches.c & Teacher implies c -> Person -> Group in Groups",6

Pairs,1
,,"all c:Class|some s:Student | all g:Group | s->g in c.Groups implies c in Teacher.Teaches",1

Pairs,1
,,"all c : Class | c.Groups in Class.Groups implies (Teaches.c in (Teaches.Class & Teacher))",1

Pairs,3
,,"not some c:Class, t:Teacher, s:Student, g:Group | t->c not in Teaches and  c->s->g in Groups",1
,,"all c:Class, t:Teacher | all s:Student, g:Group | c->s->g in Groups implies t->c in Teaches",1
,,"not some c:Class, t:Teacher | some s:Student, g:Group | t->c not in Teaches and  c->s->g in Groups",1

Pairs,1
,,"all c:Class | all t:Teacher | some g:Group, s:Person | t->c in Teaches and c->s->g in Groups",1

Pairs,2
,,"all c:Class, t:Teacher | some s:Student, g:Group | c->s->g in Groups implies t->c in Teaches",1
,,"all c:Class, t:Teacher | some s:Student, g:Group | t->c not in Teaches implies c->s->g not in Groups",1

Pairs,1
,,"some c:Class, t:Teacher | some s:Student, g:Group | c->s->g in Groups implies t->c in Teaches",1

Pairs,2
