Pairs,2
,,"no (Student - Teacher)",1
,,"all p:Person | not (p in Student and p not in Teacher)",1

Pairs,9
,,"Person = Student + Teacher",2
,,"Person = Teacher + Student",1
,,"all p:Person | p in Student or p in Teacher",5
,,"all p : Person | not (p not in Teacher && p not in Student)",1

Pairs,5
,,"Person in (Student & Teacher)",2
,,"(Person in Student and Person in Teacher)",1
,,"all p:Person | p in Student and p in Teacher",2

Pairs,3
,,"Person not in (Student & Teacher)",1
,,"not (Person in (Student & Teacher))",1
,,"not (Person in Student and Person in Teacher)",1

Pairs,1
,,"one p: Person | p in Student or p in Teacher",1

Pairs,1
,,"all p : Person | p in Student or p not in Teacher",1

Pairs,1
,,"(Person in Student and Person not in Teacher) or (Person not in Student and Person in Teacher)",1

