Pairs,1
,,"Person in Student",1

Pairs,1
,,"Person - Teacher = Student",1

Pairs,4
,,"Person in Student & Teacher",1
,,"Person in  (Teacher & Student )",1
,,"no (Person-Teacher) and no (Person-Student)",1
,,"not some p:Person | p not in Student or p not in Teacher",1

Pairs,4
,,"Person in Teacher or Person in Student",3
,,"(Person in Student) or (Person in Teacher)",1

Pairs,3
,,"one Student - Teacher & Teacher - Student",1
,,"some Student - Teacher & Teacher - Student",2

Pairs,1
,,"all p: Person | one s: Student | one t: Teacher | p = s or p = t",1

Pairs,1
,,"no p: Person | all s: Student | all t: Teacher | p != s and p != t",1

