Pairs,66
,,"^adj = Node->Node",3
,,"Node->Node = ^adj",1
,,"all a,b:Node | b in a.^adj",1
,,"all n : Node | ^adj.n = Node",1
,,"all n : Node | n.^adj = Node",4
,,"all n:Node | Node in n.^adj",17
,,"all x : Node | Node in x.^adj",1
,,"all n : Node | Node in n.^(~adj)",1
,,"all n1,n2: Node | n2 in n1.^adj",3
,,"all n1,n2: Node | n1 in n2.^adj",2
,,"all n1,n2:Node | n1->n2 in ^adj",1
,,"all x, y : Node | x in ^adj.y & x",1
,,"all x, y : Node | some (^adj).y & x",1
,,"all x, y : Node | some x & (^adj).y",2
,,"all x, y : Node | some (x<:^adj).y",1
,,"all n : Node | Node in n.adj.*adj",1
,,"all x, y : Node | some x<:(^adj.y)",1
,,"all n1, n2 : Node | n2 in n1.adj.*adj",1
,,"all n : Node | Node in n.^adj & ^adj.n",1
,,"all n : Node | Node in n.*adj & ^adj.n",1
,,"all a,b:Node | a.^adj + b.^adj = Node",1
,,"all n : Node | (n.^adj & n.^~adj) = Node",1
,,"all n: Node | Node = (n.^adj + ^~adj.n)",1
,,"all n:Node | Node in n.^adj + ^~adj.n",4
,,"all a,b:Node | b in a.^adj and a in b.^adj",1
,,"all x, y : Node | x in ^adj.y and y in ^adj.x",2
,,"all n:Node | Node in n.^adj or Node in n.adj",1
,,"all a,b:Node | b in a.^adj and b in a.^~adj",1
,,"all n1,n2: Node | n1 in n2.^adj and n2 in n1.^adj",7
,,"all n1,n2: Node | n1 in n2.*adj and n2 in n1.^adj",1
,,"all n1, n2 : Node | n2 in n1.adj.*adj and n1 in n2.adj.*adj",1

Pairs,7
,,"*adj = Node->Node",1
,,"*(adj + ~adj) = Node->Node",2
,,"(Node -> Node) = *(adj & ~adj)",1
,,"(Node -> Node) = *(adj + ~adj)",1
,,"*adj + *(~adj) = Node->Node",2

Pairs,64
,,"Node->Node in *adj",1
,,"(Node -> Node - iden) in ^adj",1
,,"all n : Node | *adj.n = Node",1
,,"all n : Node | n.*adj = Node",2
,,"all n:Node | Node in n.*adj",10
,,"all n1,n2: Node | n1 in n2.*adj",2
,,"all n1,n2: Node | n2 in n1.*adj",2
,,"all disj x,y : Node | x in y.^adj",4
,,"all n : Node | Node = (n.^adj + n)",1
,,"all n:Node | Node-n in n.*adj",1
,,"all n : Node | Node-n in n.^adj",5
,,"all n : Node | Node in n.*adj + n",1
,,"all x : Node | Node in x.^adj + x",3
,,"all n : Node | Node in n.^adj + n",1
,,"all n:Node | Node in n.(n->n.*adj)",2
,,"all n:Node | Node in n.*(adj+^adj)",1
,,"all n : Node | Node-n  in n.^adj-n",1
,,"all n:Node | Node in n.*adj + n.*adj",1
,,"all n : Node | Node in n.^adj || one Node",1
,,"all x, y : Node | Node in x.*adj & y.*adj",1
,,"all x, y : Node | Node in x.*adj + y.*adj",1
,,"all x : Node | Node in x.*adj + ~*adj.x",5
,,"all x : Node | Node in x.*adj + *~adj.x",4
,,"all n:Node | Node in n.*adj + ^~adj.n",1
,,"all n:Node | Node in (n.*adj + *~adj.n)",1
,,"all n : Node | Node = (n.^adj & n.^(~adj) + n)",1
,,"all n:Node | Node in n.^adj + ^~adj.n + n",1
,,"all x : Node | Node in x.^adj + x + ^~adj.x",1
,,"all n1,n2: Node | n2 in n1.*adj and n1 in n2.*adj",1
,,"all n1,n2: Node | n1 in n2.*adj and n2 in n1.*adj",1
,,"all disj n1,n2: Node | n1 in n2.^adj and n2 in n1.^adj",3
,,"all disj n1,n2: Node | n2 in n1.*adj and n1 in n2.*adj",1
,,"all n : Node | Node in n.^adj && Node in ^adj.n || one Node",1

Pairs,4
,,"all a,b:Node | a.^adj = b",1
