Pairs,83
,,"no (Class - Teacher.Teaches).Groups",2
,,"Groups.Group.Person in Teacher.Teaches",6
,,"all c: Class | some c.Groups => c in Teacher.Teaches",4
,,"all c : Class | no (Teacher <: Teaches).c => no c.Groups",6
,,"all c: Class | no (c.Groups) or some Teacher & Teaches.c",2
,,"all c : Class | no (c.~Teaches :> Teacher) implies no c.Groups",2
,,"all c:Class|some c.Groups implies some Teaches.c & Teacher",16
,,"all c : Class | some c.Groups implies some Teacher & Teaches.c",11
,,"all c: Class | some c.Groups => some Teacher <: Teaches.c",5
,,"all c : Class | some c.Groups implies some (Teacher<:Teaches).c",4
,,"all c: Class | some c.Groups implies some Teaches.c :> Teacher",1
,,"all c: Class | some c.Groups implies some c.~Teaches & Teacher",7
,,"all c : Class | some c <: Groups implies some Teacher & Teaches.c",2
,,"all c: Class | no Person.(c.Groups) or some (Teacher & Teaches.c)",3
,,"all c: Class | some Person.(c.Groups) implies some (Teacher & Teaches.c)",1
,,"all c : Class { some c.Groups implies some t : Teacher | c in t.Teaches }",1
,,"all c: Class | some c.Groups implies (some t: Teacher | t in Teaches.c)",1
,,"all c : Class | some c.Groups => (some t : Teacher | t->c in Teaches)",1
,,"all c: Class | some Person.(c.Groups) implies some t:Teacher | t in Teaches.c",1
,,"all c:Class | some Person.(c.Groups) implies some t:Teacher | t->c in Teaches",1
,,"all c:Class, s:Person, g:Group | c->s->g in Groups implies (some t:Teacher | t->c in Teaches)",2
,,"all c: Class, g: Group, p: Person |
  		(c->p->g in Groups) => (some t : Teacher | t->c in Teaches)",1
,,"all c:Class | (some g:Group |some p:Person | c->p->g in Groups)   implies some (Teaches.c & Teacher)",1
,,"all x : Class | (some y : Person, z : Group | x->y->z in Groups) implies some v : Teacher | v->x in Teaches",1
,,"all c : Class | (some p : Person, g : Group | c -> p -> g in Groups) implies (some t : Teacher | t -> c in Teaches)",1

