inv3,attempt5,1,BOR_6.als
inv3,attempt8,2,LOD_22.als,LOD_10.als
inv3,attempt7,1,LOD_4.als
inv3,attempt9,1,LOD_3.als
inv3,attempt10,1,LOD_4.als
inv3,attempt2,1,BOR_3.als
inv3,attempt4,1,LOR_6.als
inv3,attempt3,1,LOR_6.als
inv4,attempt5,1,LOR_6.als
inv4,attempt9,6,QOR_24.als,BOE_36.als,PBD_20.als,BOE_28.als,BOR_34.als,LOD_15.als
inv4,attempt4,1,BOR_15.als
inv8,attempt17,1,QOR_6.als
inv8,attempt14,2,QOR_6.als,QOR_7.als
inv8,attempt11,1,QOR_8.als
inv8,attempt10,1,UOR_6.als
inv9,attempt17,1,QOR_8.als
inv10,attempt6,1,BOR_7.als
inv10,attempt7,1,BOR_7.als
inv10,attempt10,1,QOR_9.als
inv12,attempt31,1,LOD_4.als
inv15,attempt18,5,UOI_21.als,UOI_41.als,UOI_42.als,UOI_32.als,UOI_33.als
inv15,attempt17,5,UOI_24.als,UOI_54.als,UOI_53.als,UOI_44.als,UOI_45.als
inv15,attempt14,5,UOI_21.als,UOI_47.als,UOI_37.als,UOI_38.als,UOI_46.als
inv15,attempt6,4,UOI_22.als,UOI_21.als,UOI_30.als,UOI_31.als
inv15,attempt8,4,UOI_22.als,UOI_21.als,UOI_30.als,UOI_31.als
inv15,attempt13,5,UOI_21.als,UOI_36.als,UOI_37.als,UOI_45.als,UOI_46.als
inv15,attempt12,5,UOI_49.als,UOI_40.als,UOI_24.als,UOI_41.als,UOI_50.als
inv15,attempt10,5,UOI_21.als,UOI_36.als,UOI_37.als,UOI_45.als,UOI_46.als
inv1,attempt0,1,BOR_6.als
inv1,attempt1,1,BOR_7.als
inv3,attempt15,2,LOD_21.als,LOD_10.als
inv3,attempt14,1,LOR_7.als
inv3,attempt6,1,BOR_10.als
inv3,attempt8,1,LOD_3.als
inv3,attempt9,1,LOD_3.als
inv3,attempt13,1,LOR_6.als
inv3,attempt2,1,BOR_5.als
inv3,attempt3,1,BOR_3.als
inv4,attempt9,1,LOR_7.als
inv4,attempt2,1,BOR_5.als
inv4,attempt1,1,BOR_3.als
inv4,attempt3,1,BOR_5.als
inv5,attempt14,1,QOR_11.als
inv6,attempt17,1,UOR_7.als
inv6,attempt3,1,BOR_3.als
inv8,attempt19,1,QOR_8.als
inv8,attempt18,1,QOR_8.als
inv8,attempt13,2,BOR_8.als,BOR_13.als
inv8,attempt12,1,UOR_6.als
inv8,attempt20,2,BOR_15.als,BOR_16.als
inv9,attempt29,1,UOR_6.als
inv9,attempt38,1,QOR_8.als
inv9,attempt30,1,UOR_6.als
inv9,attempt48,1,LOD_4.als
inv9,attempt41,1,QOR_8.als
inv9,attempt40,1,QOR_8.als
inv10,attempt29,1,QOR_9.als
inv10,attempt22,1,UOR_11.als
inv10,attempt13,1,UOR_7.als
