Pairs,20
,,"all p:Protected | p in File - Protected implies p in Trash",1
,,"all p: Protected | always p not in Protected implies p in Trash",1
,,"all p: Protected | p not in Protected implies before p in Trash",1
,,"always all p: Protected | p not in Protected implies p in Trash",1
,,"always all f:Protected | f not in Protected implies f in Trash",3
,,"always (all f : Protected | f not in Protected implies once f in Trash)",1
,,"always (all f : Protected | f not in Protected implies after f in Trash)",1
,,"always all p:Protected | p in File - Protected implies p in Trash",1
,,"always all p: Protected | p not in Protected implies after p in Trash",1
,,"always all p: Protected | p not in Protected implies before p in Trash",1
,,"always (all f : Protected | f not in Protected implies before f in Trash)",1
,,"always all p : Protected | always p not in Protected => p in Trash",1
,,"all p: Protected | always p not in Protected implies before p in Trash",2
,,"always all p : Protected | always p not in Protected => once p in Trash",1
,,"always all p:Protected | p in File - Protected implies after p in Trash",1
,,"always all p: Protected | always p not in Protected implies after p in Trash",1
,,"always all p: Protected | always p not in Protected implies before p in Trash",1

Pairs,1
,,"all f:Protected | after f not in Protected implies f in Trash",1

Pairs,1
,,"always all p: Protected | eventually p not in Protected implies eventually p in Trash",1

Pairs,1
,,"always ( all f : File |
(once f in Protected) and f not in Protected implies (
once f in Trash
)
)",1

