Pairs,34
,,"historically Protected = Protected",1
,,"always historically Protected = Protected",1
,,"historically (File in Protected implies File in Protected)",1
,,"all p:Protected | historically p in Protected",2
,,"all f:Protected | historically f in Protected",8
,,"historically all f:Protected | f in Protected",1
,,"all f : (File & Protected) | historically (f in Protected)",1
,,"always all f:File | f in Protected implies f in Protected",1
,,"always all f : Protected | f in Protected implies f in Protected",1
,,"historically all f:File | f in Protected implies f in Protected",2
,,"all f : File | f in Protected => historically f in Protected",9
,,"all f:File | historically f in Protected implies f in Protected",1
,,"always all f : File | f in Protected implies once f in Protected",1
,,"all f: File | once f in Protected implies historically f in Protected",2
,,"always all f:File | always f in Protected implies always f in Protected",1
,,"all f: File | always once f in Protected implies historically f in Protected",1

Pairs,1
,,"always ((some Protected) implies (historically some Protected))",1

Pairs,1
,,"historically all f:File | f in Protected' implies f in Protected",1

Pairs,3
,,"all f : File | eventually f in Protected => historically f in Protected",3

Pairs,2
,,"all f: File | always (f in Protected implies historically f in Protected)",1
,,"all f: File | always (eventually f in Protected implies historically f in Protected)",1

Pairs,1
,,"all f: File | eventually always f in Protected implies historically f in Protected",1

