Pairs,11
,,"eventually File in Trash",4
,,"some File implies (eventually File in Trash)",2
,,"eventually all f:File | f in Trash",4
,,"eventually all f:File | f not in Trash implies f in Trash",1

Pairs,1
,,"eventually some File & Trash",1

Pairs,8
,,"always eventually File in Trash",6
,,"always (some File implies (eventually File in Trash))",1
,,"always eventually all f : File | f in Trash",1

Pairs,1
,,"some f : File | eventually f in Trash",1

Pairs,2
,,"always some f : File | eventually f in Trash",2

Pairs,1
,,"always (no File & Trash => eventually some File & Trash)",1

Pairs,1
,,"eventually all f:File | f not in Trash implies f in Trash'",1

